id;class;holiday;weekends;time
1340;0;0;1;5
1341;0;0;1;4
1342;0;0;1;3
1343;0;0;0;7
1344;0;0;0;6
1345;0;0;0;6
1346;0;0;0;6
1347;0;0;0;5
1348;0;0;0;4
1349;0;0;0;4
1350;0;0;0;7
1351;0;0;0;6
1352;0;0;0;6
1353;0;0;0;5
1354;0;0;0;4
1355;0;0;0;4
1356;0;0;0;3
1357;0;0;1;7
1358;0;0;1;6
1359;0;0;1;6
1360;0;0;1;5
1361;0;0;1;4
1362;0;0;1;2
1363;0;0;1;0
1364;0;0;1;7
1365;0;0;1;6
1366;0;0;1;6
1367;0;0;1;5
1368;0;0;1;4
1369;0;0;1;4
1370;0;0;1;3
1371;0;0;1;7
1372;0;0;1;6
1373;0;0;1;6
1374;0;0;1;5
1375;0;0;1;4
1376;0;0;1;4
1377;0;0;1;3
1378;0;0;1;7
1379;0;0;1;7
1380;0;0;1;6
1381;0;0;1;5
1382;0;0;1;4
1383;0;0;1;4
1384;0;0;1;3
1385;0;0;1;7
1386;0;0;1;6
1387;0;0;1;6
1388;0;0;1;5
1389;0;0;1;5
1390;0;0;1;4
1391;0;0;1;3
1392;0;0;0;7
1393;0;0;0;6
1394;0;0;0;5
1395;0;0;0;4
1396;0;0;0;4
1397;0;0;0;3
1398;0;0;0;7
1399;0;0;0;6
1400;0;0;0;5
1401;0;0;0;4
1402;0;0;0;3
1403;0;0;1;7
1404;0;0;1;7
1405;0;0;1;6
1406;0;0;1;6
1407;0;0;1;5
1408;0;0;1;4
1409;0;0;1;4
1410;0;0;1;3
1411;0;0;1;7
1412;0;0;1;6
1413;0;0;1;6
1414;0;0;1;5
1415;0;0;1;4
1416;0;0;1;4
1417;0;0;1;7
1418;0;0;1;7
1419;0;0;1;6
1420;0;0;1;6
1421;0;0;1;5
1422;0;0;1;5
1423;0;0;1;4
1424;0;0;1;3
1425;0;0;1;7
1426;0;0;1;6
1427;0;0;1;5
1428;0;0;1;4
1429;0;0;1;4
1430;0;0;1;3
1431;0;0;1;7
1432;0;0;1;7
1433;0;0;1;6
1434;0;0;1;6
1435;0;0;1;5
1436;0;0;1;5
1437;0;0;1;4
1438;0;0;1;3
1439;0;0;0;7
1440;0;0;0;5
1441;0;0;0;4
1442;0;0;0;4
1443;0;0;0;7
1444;0;0;0;6
1445;0;0;0;6
1446;0;0;0;5
1447;0;0;0;4
1448;0;0;0;3
1449;0;0;1;7
1450;0;0;1;6
1451;0;0;1;5
1452;0;0;1;5
1453;0;0;1;4
1454;0;0;1;3
1455;0;0;1;7
1456;0;0;1;6
1457;0;0;1;6
1458;0;0;1;5
1459;0;0;1;4
1460;0;0;1;3
1461;0;0;1;3
1462;0;0;1;7
1463;1;0;1;6
1464;0;0;1;5
1465;0;0;1;5
1466;0;0;1;4
1467;0;0;1;4
1468;0;0;1;3
1469;0;0;1;7
1470;0;0;1;6
1471;0;0;1;5
1472;0;0;1;5
1473;0;0;1;4
1474;0;0;1;3
1475;0;0;1;7
1476;0;0;1;6
1477;0;0;1;6
1478;0;0;1;5
1479;0;0;1;4
1480;0;0;1;4
1481;0;0;1;3
1482;0;0;0;7
1483;0;0;0;6
1484;0;0;0;6
1485;0;0;0;5
1486;0;0;0;5
1487;0;0;0;4
1488;0;0;0;3
1489;0;0;0;7
1490;0;0;0;6
1491;0;0;0;5
1492;0;0;0;5
1493;0;0;0;4
1494;0;0;0;3
1495;0;0;1;7
1496;0;0;1;6
1497;0;0;1;5
1498;0;0;1;5
1499;0;0;1;4
1500;0;0;1;4
1501;0;0;1;3
1502;0;0;1;7
1503;0;0;1;6
1504;0;0;1;5
1505;0;0;1;4
1506;0;0;1;3
1507;0;0;1;7
1508;0;0;1;6
1509;0;0;1;6
1510;0;0;1;5
1511;0;0;1;4
1512;0;0;1;3
1513;0;0;1;7
1514;0;0;1;6
1515;0;0;1;5
1516;0;0;1;5
1517;0;0;1;4
1518;0;0;1;3
1519;0;0;1;7
1520;0;0;1;6
1521;0;0;1;6
1522;0;0;1;5
1523;0;0;1;4
1524;0;0;1;3
1525;0;0;0;7
1526;0;0;0;6
1527;0;0;0;5
1528;1;0;0;4
1529;0;0;0;3
1530;0;0;0;7
1531;0;0;0;6
1532;0;0;0;6
1533;0;0;0;5
1534;0;0;0;4
1535;0;0;0;4
1536;0;0;0;3
1537;0;0;1;7
1538;0;0;1;7
1539;0;0;1;6
1540;0;0;1;6
1541;0;0;1;5
1542;0;0;1;4
1543;0;0;1;3
1544;0;0;1;7
1545;0;0;1;6
1546;0;0;1;6
1547;0;0;1;5
1548;0;0;1;4
1549;0;0;1;4
1550;0;0;1;3
1551;0;0;1;7
1552;0;0;1;6
1553;0;0;1;6
1554;0;0;1;5
1555;0;0;1;5
1556;0;0;1;3
1557;0;0;1;7
1558;0;0;1;6
1559;0;0;1;6
1560;0;0;1;5
1561;0;0;1;5
1562;0;0;1;4
1563;0;0;1;3
1564;0;0;1;7
1565;0;0;1;6
1566;0;0;1;6
1567;0;0;1;5
1568;0;0;1;4
1569;0;0;1;4
1570;0;0;1;3
1571;0;0;0;7
1572;0;0;0;7
1573;0;0;0;6
1574;0;0;0;5
1575;0;0;0;4
1576;0;0;0;3
1577;0;0;0;7
1578;0;0;0;6
1579;0;0;0;6
1580;1;0;0;5
1581;0;0;0;4
1582;0;0;0;3
1583;0;0;1;7
1584;0;0;1;6
1585;0;0;1;5
1586;0;0;1;5
1587;0;0;1;4
1588;0;0;1;4
1589;0;0;1;3
1590;0;0;1;7
1591;0;0;1;6
1592;0;0;1;5
1593;0;0;1;4
1594;0;0;1;4
1595;0;0;1;3
1596;0;0;1;7
1597;0;0;1;6
1598;0;0;1;5
1599;0;0;1;4
1600;0;0;1;4
1601;0;0;1;3
1602;0;0;1;7
1603;0;0;1;6
1604;0;0;1;5
1605;0;0;1;4
1606;0;0;1;3
1607;0;0;1;7
1608;0;0;1;6
1609;0;0;1;6
1610;0;0;1;5
1611;0;0;1;4
1612;0;0;1;3
1613;0;0;0;7
1614;0;0;0;6
1615;0;0;0;6
1616;0;0;0;5
1617;0;0;0;4
1618;0;0;0;4
1619;0;0;0;3
1620;0;0;0;7
1621;0;0;0;6
1622;0;0;0;5
1623;0;0;0;4
1624;0;0;0;4
1625;0;0;0;3
1626;0;0;1;7
1627;0;0;1;6
1628;0;0;1;6
1629;0;0;1;6
1630;1;0;1;5
1631;0;0;1;4
1632;0;0;1;4
1633;0;0;1;3
1634;0;0;1;7
1635;0;0;1;6
1636;0;0;1;6
1637;0;0;1;5
1638;0;0;1;4
1639;0;0;1;4
1640;0;0;1;7
1641;0;0;1;7
1642;0;0;1;6
1643;0;0;1;6
1644;0;0;1;5
1645;0;0;1;4
1646;0;0;1;4
1647;0;0;1;3
1648;0;0;1;7
1649;0;0;1;7
1650;0;0;1;6
1651;0;0;1;5
1652;0;0;1;5
1653;0;0;1;4
1654;0;0;1;3
1655;0;0;1;7
1656;0;0;1;7
1657;0;0;1;6
1658;0;0;1;6
1659;0;0;1;5
1660;0;0;1;5
1661;0;0;1;4
1662;0;0;1;3
1663;0;0;0;7
1664;0;0;0;7
1665;0;0;0;6
1666;0;0;0;5
1667;0;0;0;5
1668;0;0;0;4
1669;0;0;0;3
1670;0;0;0;7
1671;0;0;0;7
1672;0;0;0;6
1673;0;0;0;5
1674;0;0;0;4
1675;0;0;0;4
1676;0;0;0;3
1677;0;0;1;7
1678;0;0;1;7
1679;0;0;1;6
1680;0;0;1;5
1681;0;0;1;4
1682;0;0;1;4
1683;0;0;1;3
1684;0;0;1;7
1685;0;0;1;7
1686;0;0;1;6
1687;0;0;1;6
1688;0;0;1;5
1689;0;0;1;5
1690;0;0;1;4
1691;0;0;1;3
1692;1;0;1;7
1693;0;0;1;7
1694;0;0;1;6
1695;0;0;1;6
1696;0;0;1;5
1697;0;0;1;5
1698;0;0;1;4
1699;0;0;1;3
1700;0;0;1;0
1701;0;0;1;7
1702;0;0;1;6
1703;0;0;1;5
1704;0;0;1;4
1705;0;0;1;4
1706;0;0;1;3
1707;0;0;1;7
1708;0;0;1;6
1709;0;0;1;6
1710;0;0;1;5
1711;0;0;1;4
1712;0;0;1;3
1713;0;0;0;7
1714;0;0;0;7
1715;0;0;0;6
1716;0;0;0;6
1717;0;0;0;5
1718;0;0;0;5
1719;0;0;0;4
1720;0;0;0;4
1721;0;0;0;7
1722;0;0;0;7
1723;0;0;0;6
1724;0;0;0;5
1725;0;0;0;4
1726;0;0;0;4
1727;0;0;1;7
1728;0;0;1;6
1729;0;0;1;6
1730;0;0;1;5
1731;0;0;1;5
1732;0;0;1;4
1733;0;0;1;3
1734;0;0;1;3
1735;0;0;1;3
1736;0;0;1;7
1737;0;0;1;7
1738;0;0;1;6
1739;0;0;1;6
1740;0;0;1;5
1741;0;0;1;4
1742;0;0;1;3
1743;0;0;1;7
1744;0;0;1;6
1745;0;0;1;6
1746;0;0;1;5
1747;0;0;1;4
1748;0;0;1;4
1749;0;0;1;3
1750;0;0;1;7
1751;0;0;1;7
1752;0;0;1;6
1753;0;0;1;6
1754;0;0;1;5
1755;0;0;1;5
1756;0;0;1;4
1757;0;0;1;7
1758;0;0;1;7
1759;0;0;1;6
1760;0;0;1;6
1761;0;0;1;6
1762;0;0;1;5
1763;0;0;1;4
1764;0;0;1;3
1765;0;0;0;7
1766;0;0;0;6
1767;0;0;0;5
1768;0;0;0;4
1769;0;0;0;3
1770;0;0;0;7
1771;1;0;0;6
1772;0;0;0;6
1773;0;0;0;5
1774;1;0;0;4
1775;0;0;0;3
1776;0;0;1;7
1777;0;0;1;6
1778;0;0;1;6
1779;0;0;1;5
1780;0;0;1;5
1781;0;0;1;4
1782;0;0;1;4
1783;0;0;1;3
1784;0;0;1;7
1785;0;0;1;6
1786;0;0;1;6
1787;0;0;1;5
1788;0;0;1;5
1789;0;0;1;4
1790;0;0;1;7
1791;0;0;1;6
1792;0;0;1;6
1793;0;0;1;5
1794;0;0;1;5
1795;0;0;1;3
1796;0;0;1;7
1797;0;0;1;6
1798;1;0;1;5
1799;0;0;1;5
1800;0;0;1;4
1801;0;0;1;3
1802;0;0;1;7
1803;0;0;1;7
1804;0;0;1;6
1805;0;0;1;6
1806;0;0;1;5
1807;0;0;1;4
1808;0;0;1;3
1809;0;0;0;7
1810;0;0;0;6
1811;0;0;0;5
1812;0;0;0;4
1813;0;0;0;3
1814;0;0;0;7
1815;0;0;0;6
1816;0;0;0;6
1817;0;0;0;5
1818;0;0;0;4
1819;0;0;0;3
1820;0;0;1;7
1821;0;0;1;7
1822;0;0;1;6
1823;0;0;1;5
1824;0;0;1;4
1825;0;0;1;3
1826;0;0;1;7
1827;0;0;1;7
1828;1;0;1;6
1829;0;0;1;5
1830;0;0;1;4
1831;0;0;1;3
1832;0;0;1;7
1833;0;0;1;6
1834;0;0;1;6
1835;0;0;1;4
1836;0;0;1;3
1837;0;0;1;7
1838;0;0;1;6
1839;0;0;1;5
1840;0;0;1;4
1841;0;0;1;3
1842;0;0;1;0
1843;0;0;1;7
1844;0;0;1;7
1845;0;0;1;6
1846;0;0;1;5
1847;0;0;1;5
1848;0;0;1;3
1849;0;0;1;3
1850;0;0;0;7
1851;1;0;0;7
1852;0;0;0;6
1853;0;0;0;5
1854;0;0;0;4
1855;0;0;0;4
1856;0;0;0;7
1857;0;0;0;7
1858;0;0;0;6
1859;0;0;0;5
1860;0;0;0;4
1861;0;0;0;3
1862;0;0;1;7
1863;0;0;1;7
1864;0;0;1;6
1865;0;0;1;5
1866;0;0;1;4
1867;0;0;1;3
1868;0;0;1;3
1869;0;0;1;7
1870;0;0;1;7
1871;0;0;1;6
1872;0;0;1;5
1873;0;0;1;4
1874;0;0;1;3
1875;0;0;1;3
1876;0;0;1;1
1877;0;0;1;7
1878;0;0;1;7
1879;0;0;1;6
1880;0;0;1;5
1881;1;0;1;4
1882;0;0;1;3
1883;0;0;1;3
1884;0;0;1;0
1885;0;0;1;7
1886;0;0;1;7
1887;0;0;1;5
1888;0;0;1;5
1889;0;0;1;4
1890;0;0;1;3
1891;0;0;1;1
1892;0;0;1;7
1893;0;0;1;7
1894;0;0;1;6
1895;0;0;1;6
1896;0;0;1;5
1897;0;0;1;4
1898;0;0;1;3
1899;0;0;1;3
1900;0;0;1;0
1901;0;0;0;7
1902;0;0;0;7
1903;0;0;0;6
1904;0;0;0;5
1905;0;0;0;4
1906;0;0;0;3
1907;0;0;0;0
1908;0;0;0;7
1909;0;0;0;7
1910;0;0;0;6
1911;0;0;0;5
1912;0;0;0;4
1913;0;0;0;4
1914;0;0;0;1
1915;0;0;1;7
1916;0;0;1;7
1917;0;0;1;6
1918;0;0;1;6
1919;0;0;1;5
1920;0;0;1;4
1921;0;0;1;3
1922;0;0;1;1
1923;0;0;1;7
1924;0;0;1;7
1925;0;0;1;6
1926;0;0;1;5
1927;0;0;1;4
1928;0;0;1;3
1929;0;0;1;0
1930;0;0;1;7
1931;0;0;1;7
1932;0;0;1;6
1933;0;0;1;5
1934;0;0;1;5
1935;0;0;1;3
1936;0;0;1;0
1937;0;0;1;7
1938;0;0;1;7
1939;0;0;1;6
1940;0;0;1;5
1941;0;0;1;4
1942;0;0;1;3
1943;0;0;1;0
1944;0;0;1;0
1945;0;0;1;7
1946;0;0;1;6
1947;0;0;1;6
1948;0;0;1;5
1949;0;0;1;4
1950;0;0;1;0
1951;0;0;0;6
1952;0;0;0;5
1953;0;0;0;7
1954;0;0;0;7
1955;0;0;0;6
1956;0;0;0;5
1957;0;0;0;4
1958;0;0;0;0
1959;0;0;1;7
1960;0;0;1;7
1961;0;0;1;7
1962;0;0;1;6
1963;0;0;1;5
1964;0;0;1;4
1965;0;0;1;3
1966;0;0;1;0
1967;0;0;1;7
1968;0;0;1;6
1969;0;0;1;5
1970;0;0;1;3
1971;0;0;1;0
1972;0;0;1;7
1973;1;0;1;6
1974;0;0;1;5
1975;0;0;1;5
1976;0;0;1;3
1977;0;0;1;0
1978;0;0;1;0
1979;0;0;1;7
1980;0;0;1;7
1981;0;0;1;6
1982;0;0;1;3
1983;0;0;1;3
1984;0;0;1;0
1985;0;0;1;6
1986;0;0;1;6
1987;0;0;1;5
1988;0;0;1;3
1989;0;0;1;0
1990;0;0;0;7
1991;0;0;0;5
1992;0;0;0;5
1993;0;0;0;4
1994;0;0;0;4
1995;0;0;0;0
1996;0;0;1;6
1997;0;0;1;6
1998;0;0;1;5
1999;0;0;1;0
2000;0;0;1;6
2001;0;0;1;4
2002;0;0;1;3
2003;0;0;1;0
2004;0;0;1;6
2005;1;0;1;6
2006;0;0;1;5
2007;0;0;1;4
2008;0;0;1;3
2009;0;0;1;0
2010;0;0;1;6
2011;0;0;1;6
2012;0;0;1;4
2013;0;0;1;0
2014;0;0;1;7
2015;0;0;1;6
2016;0;0;1;5
2017;0;0;1;5
2018;0;0;1;3
2019;0;0;0;7
2020;0;0;0;6
2021;0;0;0;4
2022;0;0;0;6
2023;0;0;0;4
2024;0;0;0;0
2025;0;0;1;5
2026;0;0;1;5
2027;0;0;1;0
2028;0;0;1;6
2029;0;0;1;5
2030;0;0;1;4
2031;0;0;1;0
2032;0;0;1;6
2033;0;0;1;6
2034;0;0;1;6
2035;0;0;1;4
2036;0;0;1;0
2037;0;0;1;0
2038;0;0;1;6
2039;0;0;1;5
2040;0;0;1;4
2041;0;0;1;3
2042;0;0;1;0
2043;0;0;1;6
2044;0;0;0;5
2045;0;0;0;3
2046;0;0;0;6
2047;0;0;0;6
2048;0;0;0;5
2049;0;0;0;0
2050;0;0;1;6
2051;0;0;1;5
2052;0;0;1;4
2053;0;0;1;1
2054;0;0;1;7
2055;0;0;1;6
2056;0;0;1;4
2057;0;0;1;0
2058;0;0;1;6
2059;0;0;1;6
2060;0;0;1;5
2061;1;0;1;4
2062;0;0;1;0
2063;0;0;1;6
2064;0;0;1;6
2065;0;0;1;4
2066;0;0;1;3
2067;0;0;1;0
2068;0;0;1;6
2069;0;0;1;6
2070;0;0;1;6
2071;0;0;1;5
2072;0;0;1;0
2073;0;0;0;6
2074;0;0;0;4
2075;0;0;0;6
2076;0;0;0;6
2077;0;0;0;5
2078;0;0;0;4
2079;0;0;1;7
2080;0;0;1;6
2081;0;0;1;6
2082;0;0;1;6
2083;0;0;1;4
2084;0;0;1;0
2085;0;0;1;6
2086;0;0;1;6
2087;0;0;1;5
2088;0;0;1;0
2089;0;0;1;7
2090;0;0;1;6
2091;0;0;1;4
2092;0;0;1;7
2093;0;0;1;5
2094;0;0;1;4
2095;0;0;1;3
2096;0;0;1;3
2097;0;0;1;2
2098;0;0;1;7
2099;0;0;1;6
2100;0;0;1;5
2101;0;0;1;3
2102;0;0;1;0
2103;0;0;1;0
2104;0;0;0;5
2105;0;0;0;3
2106;0;0;0;6
2107;0;0;0;6
2108;0;0;0;5
2109;0;0;0;5
2110;0;0;0;1
2111;0;0;1;6
2112;0;0;1;6
2113;0;0;1;5
2114;0;0;1;4
2115;0;0;1;0
2116;0;0;1;7
2117;0;0;1;5
2118;0;0;1;4
2119;0;0;1;3
2120;0;0;1;3
2121;0;0;1;1
2122;0;0;1;7
2123;0;0;1;6
2124;0;0;1;6
2125;0;0;1;5
2126;0;0;1;4
2127;0;0;1;3
2128;0;0;1;1
2129;0;0;1;6
2130;0;0;1;5
2131;0;0;1;4
2132;0;0;1;3
2133;0;0;1;0
2134;0;0;1;5
2135;0;0;1;5
2136;0;0;1;0
2137;1;0;0;6
2138;0;0;0;5
2139;0;0;0;7
2140;0;0;0;6
2141;0;0;0;5
2142;0;0;0;1
2143;1;0;1;7
2144;0;0;1;5
2145;0;0;1;3
2146;0;0;1;6
2147;0;0;1;6
2148;0;0;1;5
2149;0;0;1;4
2150;0;0;1;4
2151;0;0;1;2
2152;0;0;1;7
2153;0;0;1;6
2154;0;0;1;4
2155;0;0;1;4
2156;0;0;1;3
2157;0;0;1;0
2158;0;0;1;7
2159;0;0;1;6
2160;0;0;1;5
2161;0;0;1;4
2162;0;0;1;3
2163;0;0;1;3
2164;0;0;1;0
2165;0;0;1;6
2166;0;0;1;5
2167;0;0;1;4
2168;0;0;1;3
2169;0;0;1;2
2170;0;0;0;6
2171;0;0;0;4
2172;0;0;0;6
2173;0;0;0;5
2174;0;0;0;4
2175;0;0;0;1
2176;0;0;1;5
2177;0;0;1;3
2178;0;0;1;0
2179;0;0;1;6
2180;0;0;1;4
2181;0;0;1;4
2182;0;0;1;0
2183;0;0;1;6
2184;0;0;1;6
2185;0;0;1;5
2186;0;0;1;1
2187;0;0;1;0
2188;0;0;1;7
2189;0;0;1;6
2190;0;0;1;5
2191;0;0;1;4
2192;0;0;1;0
2193;0;0;1;6
2194;0;0;1;6
2195;0;0;1;2
2196;0;0;1;2
2197;0;0;0;4
2198;0;0;0;4
2199;0;0;0;0
2200;0;0;1;5
2201;0;0;1;4
2202;1;0;1;4
2203;0;0;1;0
2204;0;0;1;7
2205;0;0;1;6
2206;0;0;1;5
2207;0;0;1;1
2208;0;0;1;6
2209;0;0;1;5
2210;0;0;1;4
2211;0;0;1;4
2212;0;0;1;5
2213;0;0;1;1
2214;0;0;1;6
2215;0;0;1;6
2216;0;0;1;5
2217;0;0;0;6
2218;0;0;0;6
2219;0;0;0;5
2220;0;0;0;5
2221;0;0;0;6
2222;0;0;0;5
2223;0;0;0;4
2224;0;0;0;3
2225;0;0;0;2
2226;0;0;1;6
2227;0;0;1;6
2228;0;0;1;5
2229;0;0;1;4
2230;0;0;1;1
2231;0;0;1;6
2232;0;0;1;4
2233;0;0;1;1
2234;0;0;1;7
2235;0;0;1;6
2236;0;0;1;5
2237;0;0;1;3
2238;0;0;1;1
2239;0;0;1;7
2240;0;0;1;6
2241;0;0;1;6
2242;0;0;1;4
2243;0;0;1;4
2244;0;0;1;0
2245;0;0;1;6
2246;0;0;1;5
2247;0;0;1;5
2248;0;0;1;5
2249;0;0;1;4
2250;0;0;1;0
2251;0;0;0;7
2252;0;0;0;6
2253;0;0;0;7
2254;0;0;0;5
2255;0;0;0;0
2256;0;0;1;6
2257;0;0;1;6
2258;0;0;1;5
2259;0;0;1;3
2260;0;0;1;0
2261;0;0;1;6
2262;0;0;1;4
2263;0;0;1;4
2264;0;0;1;0
2265;0;0;1;6
2266;0;0;1;5
2267;0;0;1;3
2268;0;0;1;0
2269;0;0;1;4
2270;1;0;1;4
2271;0;0;1;3
2272;0;0;1;0
2273;0;0;1;6
2274;0;0;1;5
2275;0;0;1;5
2276;0;0;1;3
2277;0;0;0;6
2278;0;0;0;6
2279;0;0;0;5
2280;1;0;0;4
2281;0;0;0;6
2282;1;0;0;6
2283;0;0;0;5
2284;0;0;0;0
2285;0;0;1;5
2286;0;0;1;5
2287;0;0;1;4
2288;0;0;1;4
2289;0;0;1;4
2290;0;0;1;0
2291;0;0;1;5
2292;0;0;1;4
2293;0;0;1;4
2294;0;0;1;3
2295;0;0;1;1
2296;0;0;1;6
2297;0;0;1;5
2298;0;0;1;4
2299;0;0;1;3
2300;0;0;1;0
2301;0;0;1;7
2302;0;0;1;6
2303;0;0;1;5
2304;0;0;1;5
2305;0;0;1;5
2306;0;0;1;1
2307;0;0;1;6
2308;0;0;1;6
2309;0;0;1;3
2310;0;0;1;0
2311;0;0;0;5
2312;0;0;0;4
2313;0;0;0;6
2314;0;0;0;5
2315;0;0;0;4
2316;0;0;0;0
2317;0;0;1;7
2318;0;0;1;6
2319;0;0;1;4
2320;0;0;1;0
2321;0;0;1;6
2322;0;0;1;5
2323;0;0;1;0
2324;0;0;1;6
2325;0;0;1;5
2326;0;0;1;4
2327;0;0;1;0
2328;0;0;1;6
2329;0;0;1;5
2330;0;0;1;4
2331;0;0;1;3
2332;0;0;1;1
2333;0;0;1;6
2334;0;0;1;5
2335;0;0;1;5
2336;0;0;1;5
2337;0;0;1;1
2338;0;0;0;7
2339;0;0;0;6
2340;0;0;0;5
2341;0;0;0;5
2342;0;0;0;7
2343;0;0;0;7
2344;0;0;0;6
2345;0;0;0;5
2346;0;0;0;4
2347;0;0;0;3
2348;0;0;0;1
2349;0;0;1;6
2350;0;0;1;6
2351;0;0;1;4
2352;0;0;1;4
2353;0;0;1;0
2354;0;0;1;7
2355;0;0;1;6
2356;0;0;1;5
2357;0;0;1;5
2358;0;0;1;4
2359;0;0;1;4
2360;0;0;1;3
2361;0;0;1;1
2362;0;0;1;6
2363;0;0;1;5
2364;0;0;1;4
2365;0;0;1;3
2366;0;0;1;0
2367;0;0;1;6
2368;0;0;1;6
2369;0;0;1;5
2370;0;0;1;3
2371;0;0;1;0
2372;0;0;1;6
2373;0;0;1;5
2374;0;0;1;4
2375;0;0;1;0
2376;0;0;0;7
2377;1;0;0;6
2378;0;0;0;5
2379;0;0;0;5
2380;0;0;0;5
2381;0;0;0;0
2382;0;0;1;6
2383;0;0;1;5
2384;0;0;1;4
2385;0;0;1;7
2386;0;0;1;6
2387;0;0;1;5
2388;0;0;1;4
2389;0;0;1;4
2390;0;0;1;0
2391;0;0;1;6
2392;0;0;1;5
2393;0;0;1;4
2394;0;0;1;4
2395;0;0;1;0
2396;0;0;1;6
2397;0;0;1;6
2398;0;0;1;5
2399;0;0;1;5
2400;0;0;1;4
2401;0;0;1;1
2402;0;0;1;6
2403;0;0;1;5
2404;0;0;1;4
2405;0;0;1;4
2406;0;0;1;1
2407;0;0;0;6
2408;0;0;0;5
2409;0;0;0;5
2410;0;0;0;6
2411;0;0;0;5
2412;1;0;0;4
2413;0;0;0;0
2414;0;0;1;6
2415;0;0;1;5
2416;0;0;1;0
2417;0;0;1;7
2418;0;0;1;6
2419;0;0;1;6
2420;0;0;1;5
2421;0;0;1;3
2422;0;0;1;1
2423;0;0;1;7
2424;0;0;1;6
2425;0;0;1;6
2426;0;0;1;5
2427;0;0;1;1
2428;0;0;1;7
2429;0;0;1;5
2430;0;0;1;4
2431;0;0;1;4
2432;0;0;1;1
2433;0;0;1;7
2434;0;0;1;6
2435;0;0;1;6
2436;0;0;1;6
2437;0;0;1;5
2438;0;0;1;4
2439;0;0;1;0
2440;0;0;0;7
2441;0;0;0;5
2442;0;0;0;4
2443;0;0;0;3
2444;0;0;0;7
2445;0;0;0;5
2446;0;0;0;5
2447;0;0;0;0
2448;0;0;1;7
2449;0;0;1;6
2450;0;0;1;6
2451;0;0;1;4
2452;0;0;1;0
2453;0;1;1;5
2454;0;1;1;4
2455;0;1;1;4
2456;0;0;1;7
2457;0;0;1;6
2458;0;0;1;6
2459;0;0;1;5
2460;0;0;1;4
2461;0;0;1;0
2462;0;0;1;7
2463;0;0;1;6
2464;0;0;1;5
2465;0;0;1;4
2466;0;0;1;3
2467;0;0;1;7
2468;0;0;1;6
2469;0;0;1;6
2470;0;0;1;5
2471;0;0;0;7
2472;0;0;0;5
2473;1;0;0;4
2474;1;0;0;7
2475;0;0;0;7
2476;0;0;0;6
2477;0;0;0;5
2478;0;0;0;4
2479;0;0;1;7
2480;0;0;1;6
2481;0;0;1;5
2482;1;0;1;4
2483;0;0;1;7
2484;0;0;1;6
2485;0;0;1;5
2486;0;0;1;4
2487;0;0;1;4
2488;0;0;1;0
2489;0;0;1;7
2490;0;0;1;6
2491;0;0;1;6
2492;0;0;1;5
2493;0;0;1;5
2494;0;0;1;7
2495;0;0;1;7
2496;0;0;1;6
2497;0;0;1;6
2498;0;0;1;6
2499;0;0;1;5
2500;0;0;1;7
2501;1;0;1;6
2502;0;0;1;5
2503;0;0;1;4
2504;0;0;0;7
2505;0;0;0;6
2506;0;0;0;6
2507;0;0;0;5
2508;0;0;0;6
2509;0;0;0;5
2510;0;0;0;4
2511;0;1;1;7
2512;0;1;1;5
2513;0;1;1;4
2514;0;0;1;7
2515;0;0;1;6
2516;0;0;1;6
2517;0;0;1;5
2518;0;0;1;3
2519;0;0;1;7
2520;0;0;1;7
2521;0;0;1;6
2522;0;0;1;6
2523;0;0;1;5
2524;0;0;1;5
2525;0;0;1;4
2526;0;0;1;3
2527;0;0;1;0
2528;0;0;1;7
2529;0;0;1;7
2530;0;0;1;7
2531;0;0;1;5
2532;0;0;1;4
2533;0;0;1;3
2534;0;0;1;7
2535;0;0;1;6
2536;0;0;1;5
2537;0;0;1;4
2538;0;0;0;7
2539;0;0;0;6
2540;0;0;0;5
2541;0;0;0;4
2542;0;0;0;7
2543;0;0;0;5
2544;0;0;0;4
2545;0;0;0;3
2546;0;0;1;7
2547;0;0;1;6
2548;0;0;1;6
2549;0;0;1;5
2550;0;0;1;7
2551;0;0;1;7
2552;0;0;1;7
2553;0;0;1;6
2554;0;0;1;4
2555;0;0;1;7
2556;0;0;1;7
2557;0;0;1;6
2558;0;0;1;6
2559;0;0;1;5
2560;0;0;1;4
2561;0;0;1;7
2562;0;0;1;6
2563;0;0;1;5
2564;0;0;1;4
2565;0;0;1;7
2566;0;0;1;6
2567;0;0;1;5
2568;0;0;1;4
2569;0;0;0;7
2570;0;0;0;7
2571;0;0;0;6
2572;0;0;0;5
2573;1;0;0;5
2574;0;0;0;7
2575;0;0;0;6
2576;0;0;0;5
2577;0;0;1;7
2578;0;0;1;7
2579;0;0;1;7
2580;0;0;1;5
2581;0;0;1;4
2582;0;0;1;4
2583;0;0;1;2
2584;0;0;1;7
2585;0;0;1;5
2586;0;0;1;4
2587;0;0;1;3
2588;0;0;1;7
2589;0;0;1;6
2590;1;0;1;4
2591;0;0;1;6
2592;0;0;1;6
2593;0;0;1;5
2594;0;0;1;7
2595;0;0;1;5
2596;0;0;1;4
2597;0;0;1;4
2598;0;0;0;7
2599;0;0;0;4
2600;0;0;0;7
2601;0;0;0;6
2602;0;0;1;7
2603;0;0;1;7
2604;0;0;1;6
2605;0;0;1;5
2606;0;0;1;4
2607;0;0;1;7
2608;0;0;1;7
2609;0;0;1;6
2610;0;0;1;4
